PRCDDA,PwMode,SA_im
35204565,Transit,183.7375231
35204565,Walk,17.81378912
35204566,Car/motor,75.05114462
35204566,Transit,47.66345667
35204566,Walk,3.304095046
35204567,Bike,928.0557504
35204567,Car/motor,451.4677633
35204567,Transit,540.1488447
35204567,Walk,22.66751881
35204568,Car/motor,88.64307445
35204568,Transit,29.10822067
35204568,Walk,2.522708854
35204569,Car/motor,88.80652954
35204569,Transit,60.94092642
35204569,Walk,3.246881593
35204570,Bike,353.2185158
35204570,Car/motor,85.1999534
35204570,Transit,34.13728073
35204570,Walk,2.382586246
35204571,Car/motor,60.03210702
35204571,Transit,25.6178735
35204572,Car/motor,94.23746518
35204572,Transit,57.17000957
35204573,Car/motor,155.135087
35204573,Transit,60.18663089
35204574,Bike,305.3550558
35204574,Car/motor,373.072996
35204574,Transit,63.25151042
35204574,Walk,5.881506914
35204575,Car/motor,111.8252249
35204575,Transit,57.46570301
35204575,Walk,3.172905088
35204576,Car/motor,227.0828636
35204576,Transit,27.90913918
35204577,Car/motor,183.7369438
35204577,Transit,38.98771279
35204577,Walk,3.543328556
35204578,Bike,835.8314323
35204578,Car/motor,445.1657114
35204578,Transit,258.9547481
35204578,Walk,37.42443256
35204579,Car/motor,219.4660775
35204579,Transit,84.99913366
35204579,Walk,24.23956826
35204580,Bike,329.2833703
35204580,Car/motor,109.5272375
35204580,Transit,76.21526675
35204580,Walk,15.14148501
35204581,Bike,486.7039069
35204581,Car/motor,152.8612622
35204581,Transit,118.4952682
35204581,Walk,18.85868461
35204582,Car/motor,81.52616142
35204582,Transit,71.68583663
35204582,Walk,7.312739186
35204583,Car/motor,43.77452976
35204583,Transit,64.91176128
35204583,Walk,11.99293345
35204584,Bike,288.1984634
35204584,Car/motor,263.8778485
35204584,Transit,128.9888591
35204584,Walk,47.47981986
35204585,Car/motor,173.0455589
35204585,Transit,54.46381725
35204585,Walk,15.97524341
35204586,Bike,371.827095
35204586,Car/motor,48.23088352
35204586,Transit,49.99364103
35204586,Walk,24.18193769
35204589,Car/motor,142.8500935
35204589,Transit,93.68728968
35204589,Walk,24.58797416
35204590,Car/motor,59.52817701
35204590,Transit,39.07748604
35204590,Walk,8.663851903
35204591,Bike,489.0823652
35204591,Car/motor,123.6783367
35204591,Transit,131.9382355
35204591,Walk,26.85139617
35204592,Car/motor,245.2129439
35204592,Transit,94.95085818
35204592,Walk,40.52766551
35204593,Bike,331.3983055
35204593,Car/motor,112.8912333
35204593,Transit,59.37937525
35204593,Walk,38.96326277
35204594,Car/motor,215.7164273
35204594,Transit,99.07954208
35204594,Walk,45.18107381
35204595,Car/motor,189.8420345
35204595,Transit,42.02191781
35204595,Walk,27.60239517
35204596,Car/motor,76.1697935
35204596,Transit,74.34926431
35204596,Walk,12.69122952
35204597,Car/motor,14.47566496
35204597,Transit,20.92474137
35204597,Walk,6.48663767
35204598,Car/motor,95.66090216
35204598,Transit,62.0867594
35204598,Walk,14.58238003
35204600,Car/motor,91.76383655
35204600,Walk,9.991703868
35204601,Car/motor,146.1113087
35204601,Walk,15.86343492
35204602,Car/motor,231.5963
35204602,Transit,109.1426437
35204602,Walk,34.36205904
35204603,Car/motor,106.6098717
35204603,Transit,41.72934528
35204603,Walk,8.912558235
35204605,Car/motor,40.05410411
35204605,Transit,42.18717195
35204605,Walk,36.32793779
35204606,Bike,519.2776802
35204606,Car/motor,463.8358357
35204606,Transit,223.469375
35204606,Walk,119.4404902
35204607,Bike,297.2369758
35204607,Car/motor,72.8154828
35204607,Transit,55.94414194
35204607,Walk,71.21616622
35204608,Car/motor,104.1976878
35204608,Transit,38.66343057
35204608,Walk,22.39107107
35204609,Transit,21.60168772
35204610,Bike,471.0939963
35204610,Car/motor,84.5726383
35204610,Transit,62.08871084
35204610,Walk,19.47107831
35204611,Car/motor,180.5737045
35204611,Transit,23.10893546
35204611,Walk,21.84604305
35204612,Car/motor,50.92422746
35204612,Transit,48.44105751
35204612,Walk,13.67300395
35204613,Bike,301.8772552
35204613,Car/motor,257.6008029
35204613,Transit,108.8061583
35204613,Walk,16.62790599
35204614,Car/motor,84.58525029
35204614,Transit,90.22709155
35204614,Walk,22.03813335
35204615,Bike,686.7779819
35204615,Car/motor,452.529653
35204615,Transit,288.1154651
35204615,Walk,101.022259
35204616,Car/motor,169.4136549
35204616,Transit,59.71235575
35204616,Walk,53.2468029
35204617,Car/motor,12.8528879
35204617,Transit,70.90845821
35204617,Walk,23.35690609
35204618,Car/motor,40.68078755
35204618,Transit,65.27375652
35204618,Walk,8.856348239
35204620,Car/motor,281.1333128
35204620,Transit,141.8754329
35204620,Walk,23.93908927
35204621,Transit,32.21869869
35204621,Walk,12.63533709
35204622,Car/motor,70.66696577
35204622,Transit,60.34493379
35204622,Walk,8.366378562
35204623,Car/motor,56.71456905
35204623,Transit,60.47103841
35204623,Walk,14.44623083
35204624,Car/motor,144.5164064
35204624,Transit,95.46914743
35204624,Walk,25.67266591
35204625,Car/motor,114.3416587
35204625,Transit,16.36092012
35204626,Car/motor,63.69797183
35204626,Transit,36.64920247
35204627,Car/motor,133.8032979
35204627,Transit,13.49430974
35204627,Walk,0.825194081
35204628,Car/motor,83.77598825
35204629,Car/motor,95.38979413
35204629,Transit,32.29663305
35204629,Walk,1.112153876
35204630,Car/motor,77.40379418
35204630,Transit,7.066147941
35204631,Car/motor,130.0389093
35204631,Transit,33.765764
35204632,Car/motor,54.17995962
35204632,Transit,24.62877708
35204633,Car/motor,740.7997715
35204633,Transit,175.5986261
35204634,Car/motor,158.1595167
35204634,Transit,0.030932344
35204634,Walk,1.313017414
35204635,Car/motor,206.024012
35204635,Transit,27.52718189
35204636,Car/motor,77.78259658
35204636,Transit,34.53024104
35204637,Car/motor,155.6793536
35204637,Transit,32.33296668
35204638,Car/motor,103.3654378
35204638,Transit,28.08963155
35204639,Car/motor,229.2353909
35204640,Car/motor,178.7612162
35204641,Car/motor,222.0866819
35204641,Transit,27.08789073
35204642,Car/motor,194.9892418
35204643,Car/motor,117.9013897
35204643,Transit,20.07154958
35204644,Car/motor,84.84722355
35204645,Car/motor,131.923691
35204646,Car/motor,135.336619
35204647,Car/motor,66.41755756
35204647,Transit,18.29829392
35204648,Car/motor,141.0810031
35204648,Transit,18.05064029
35204648,Walk,0.695073954
35204649,Car/motor,49.06882626
35204649,Transit,0.000261257
35204650,Bike,320.6285439
35204650,Car/motor,447.2764649
35204650,Transit,178.8891526
35204650,Walk,56.26795222
35204652,Car/motor,264.3949932
35204652,Transit,22.78425185
35204652,Walk,19.47671544
35204653,Car/motor,696.8907566
35204653,Transit,86.1370366
35204653,Walk,35.89763797
35204655,Car/motor,234.3542824
35204655,Transit,99.81989522
35204655,Walk,30.96491168
35204656,Car/motor,219.4920709
35204656,Transit,33.90169832
35204657,Bike,265.028657
35204657,Car/motor,240.281453
35204657,Transit,109.9874779
35204657,Walk,3.976572357
35204658,Car/motor,89.06571733
35204659,Transit,21.70151364
35204660,Car/motor,106.7697353
35204660,Transit,16.07563619
35204661,Car/motor,76.47279229
35204661,Transit,56.52284238
35204661,Walk,2.138005711
35204662,Car/motor,166.4997881
35204662,Transit,61.20576897
35204662,Walk,1.970663963
35204663,Car/motor,55.18665439
35204663,Transit,26.32294967
35204663,Walk,2.112588407
35204664,Car/motor,142.165571
35204664,Transit,39.90998952
35204665,Car/motor,77.41173134
35204665,Transit,36.13360087
35204665,Walk,2.274381964
35204667,Car/motor,92.89137906
35204667,Walk,3.04867077
35204668,Car/motor,197.7369296
35204668,Transit,57.77767106
35204669,Car/motor,47.82822236
35204669,Transit,51.47350498
35204670,Car/motor,180.5530465
35204670,Transit,64.5831367
35204670,Walk,1.275201319
35204671,Car/motor,67.37435128
35204672,Car/motor,332.8991651
35204672,Transit,11.12206863
35204673,Car/motor,135.4801507
35204673,Transit,20.05486658
35204674,Car/motor,178.5341568
35204674,Transit,23.78523342
35204675,Car/motor,399.2356611
35204675,Transit,0.003021961
35204676,Bike,413.4993933
35204676,Car/motor,3384.10987
35204676,Transit,198.4549797
35204676,Walk,9.834487703
35204678,Car/motor,140.9933172
35204678,Transit,16.18670358
35204679,Car/motor,126.1526069
35204680,Car/motor,159.8160319
35204680,Transit,17.77276356
35204681,Car/motor,83.65198045
35204681,Transit,15.50516042
35204682,Car/motor,81.57927643
35204682,Transit,9.170695739
35204683,Car/motor,144.4669841
35204683,Transit,10.22194157
35204684,Car/motor,80.27355576
35204685,Car/motor,73.71822199
35204685,Transit,21.26317074
35204686,Car/motor,158.230924
35204687,Car/motor,106.0170631
35204687,Transit,14.0694013
35204688,Car/motor,107.7766102
35204688,Transit,37.20376405
35204689,Car/motor,167.0989666
35204689,Transit,28.80928836
35204690,Car/motor,220.2556358
35204690,Transit,36.0908278
35204692,Car/motor,176.7451826
35204692,Transit,8.738700985
35204693,Car/motor,156.3047812
35204693,Transit,13.96062767
35204695,Car/motor,134.6874217
35204695,Transit,6.075293633
35204696,Car/motor,106.3182307
35204696,Transit,21.22398051
35204697,Car/motor,77.56049477
35204697,Transit,32.30982435
35204697,Walk,0.358932452
35204698,Car/motor,111.0717043
35204698,Transit,28.8924698
35204699,Car/motor,44.6841527
35204699,Transit,11.97540535
35204700,Car/motor,250.7123453
35204700,Transit,27.16432223
35204700,Walk,1.001155075
35204704,Car/motor,366.812915
35204704,Transit,135.6937977
35204704,Walk,2.959617194
35204705,Car/motor,61.52107116
35204707,Car/motor,225.0476201
35204707,Transit,122.8635892
35204708,Car/motor,61.75912226
35204708,Transit,8.338824219
35204709,Car/motor,77.8834225
35204710,Car/motor,261.7393819
35204710,Transit,4.220405829
35204711,Car/motor,336.8713256
35204711,Transit,26.45209863
35204712,Car/motor,144.9542871
35204712,Transit,0.002474133
35204714,Car/motor,177.6007191
35204714,Transit,9.474373358
35204715,Car/motor,226.6429143
35204715,Transit,12.08955534
35204716,Car/motor,299.2066156
35204716,Transit,5.642431349
35204717,Car/motor,119.4637479
35204717,Transit,8.935404243
35204718,Car/motor,197.4732158
35204718,Transit,7.811864958
35204719,Car/motor,243.827502
35204719,Transit,11.19157227
35204720,Car/motor,272.7284771
35204720,Transit,9.860903611
35204721,Car/motor,160.9337618
35204721,Transit,6.738918971
35204722,Car/motor,324.5398771
35204722,Transit,10.03124058
35204723,Car/motor,151.5112596
35204723,Transit,0.004125083
35204725,Car/motor,170.4019417
35204725,Transit,5.472609619
35204726,Car/motor,140.2822884
35204726,Transit,8.005096409
35204727,Car/motor,140.684455
35204727,Transit,0.00383561
35204728,Car/motor,130.0911395
35204728,Transit,3.710298021
35204729,Car/motor,140.9583505
35204729,Transit,6.001659292
35204730,Car/motor,116.2789087
35204730,Transit,13.44776659
35204731,Car/motor,142.7878605
35204731,Transit,7.434331634
35204732,Car/motor,175.0312218
35204732,Transit,13.27723569
35204733,Car/motor,88.93301665
35204733,Transit,0.008952654
35204734,Car/motor,203.0908956
35204734,Transit,64.97670042
35204734,Walk,6.860467407
35204735,Car/motor,150.8968876
35204735,Transit,67.76517986
35204735,Walk,3.945032727
35204736,Car/motor,254.8226534
35204736,Transit,85.62880901
35204737,Car/motor,406.8765767
35204737,Transit,68.87275064
35204737,Walk,2.583155979
35204738,Car/motor,1108.567356
35204738,Transit,362.4563606
35204738,Walk,8.27687272
35204739,Car/motor,136.8037395
35204739,Transit,38.4679636
35204739,Walk,1.668038469
35204740,Car/motor,313.8704027
35204740,Transit,21.64802495
35204741,Car/motor,76.36322935
35204742,Car/motor,248.7364559
35204742,Transit,15.65084885
35204743,Car/motor,208.3033345
35204743,Transit,8.812117184
35204744,Car/motor,116.5149167
35204744,Transit,6.719585584
35204745,Car/motor,263.9828489
35204745,Transit,14.53377467
35204746,Car/motor,346.2537991
35204746,Transit,38.29968781
35204746,Walk,0.442415833
35204747,Car/motor,264.7135101
35204747,Transit,28.04351488
35204747,Walk,0.39812006
35204748,Car/motor,276.7734334
35204748,Transit,69.53420491
35204748,Walk,10.24862051
35204749,Car/motor,429.9561398
35204749,Transit,60.73568887
35204749,Walk,13.55620038
35204750,Car/motor,193.8834973
35204751,Car/motor,178.7555106
35204752,Car/motor,277.675574
35204753,Car/motor,189.2950243
35204754,Car/motor,569.3895253
35204754,Transit,114.8556902
35204754,Walk,3.629855843
35204755,Car/motor,232.9043424
35204755,Transit,65.4592545
35204755,Walk,2.084714392
35204756,Car/motor,189.1381616
35204756,Transit,49.75915553
35204757,Car/motor,200.5075769
35204757,Walk,2.318886723
35204758,Car/motor,168.4968147
35204758,Transit,105.7007822
35204758,Walk,2.790552516
35204759,Car/motor,106.9081586
35204759,Transit,34.6153976
35204759,Walk,1.686363694
35204760,Car/motor,199.1286931
35204760,Transit,10.63493784
35204760,Walk,1.369889488
35204761,Car/motor,387.4982872
35204761,Transit,73.83356008
35204762,Car/motor,231.8663194
35204762,Transit,29.93306555
35204763,Car/motor,3107.422052
35204763,Transit,258.0353487
35204763,Walk,2.114894174
35204765,Car/motor,256.5634439
35204765,Transit,0.058262057
35204765,Walk,1.386071268
35204766,Car/motor,128.0601564
35204766,Transit,30.7545709
35204767,Car/motor,141.8514362
35204767,Transit,74.63096724
35204767,Walk,0.348899552
35204768,Car/motor,236.8384425
35204768,Transit,9.811094358
35204769,Car/motor,372.4973173
35204769,Transit,6.689371101
35204770,Car/motor,201.2485898
35204770,Transit,21.50177066
35204771,Car/motor,130.1446225
35204771,Transit,0.006529941
35204772,Car/motor,263.5869405
35204772,Transit,135.7631104
35204772,Walk,1.027897583
35204773,Car/motor,175.9182224
35204773,Transit,37.64657862
35204774,Car/motor,127.2140232
35204774,Transit,69.1230335
35204775,Car/motor,153.5709667
35204775,Transit,54.18176982
35204776,Car/motor,95.19765283
35204776,Transit,36.26084604
35204776,Walk,0.387955907
35204777,Car/motor,139.3727201
35204777,Transit,62.19738505
35204778,Car/motor,119.1316591
35204778,Transit,4.210773153
35204779,Car/motor,86.7527506
35204780,Car/motor,135.8542388
35204780,Transit,6.310873647
35204781,Car/motor,182.7568689
35204781,Transit,6.865395599
35204785,Car/motor,220.5023247
35204785,Transit,14.4346047
35204786,Car/motor,227.6841288
35204786,Transit,20.21853802
35204787,Car/motor,114.2534457
35204787,Transit,4.062474316
35204788,Car/motor,210.4728036
35204788,Transit,7.969780732
35204789,Car/motor,85.38974127
35204789,Transit,87.73877407
35204789,Walk,0.153074492
35204791,Car/motor,149.5300084
35204791,Transit,45.97289403
35204791,Walk,0.23391012
35204793,Car/motor,1008.443727
35204793,Transit,63.49663095
35204793,Walk,1.264954673
35204797,Car/motor,240.7153749
35204797,Transit,39.39169069
35204798,Car/motor,306.0127357
35204798,Transit,24.6763648
35204799,Car/motor,431.261342
35204799,Transit,0.020629976
35204799,Walk,1.279396442
35204800,Car/motor,109.7270482
35204800,Transit,23.60281718
35204801,Car/motor,202.9051245
35204802,Car/motor,293.5044201
35204802,Transit,108.754128
35204802,Walk,1.065601309
35204803,Car/motor,305.0781394
35204803,Transit,31.52681192
35204805,Car/motor,168.3458504
35204805,Transit,25.14312704
35204805,Walk,0.690726314
35204806,Car/motor,93.5342657
35204807,Car/motor,226.6261955
35204807,Transit,45.54001016
35204808,Car/motor,263.0295579
35204808,Transit,16.70942202
35204809,Car/motor,69.88572961
35204809,Transit,5.675896458
35204810,Car/motor,204.8684866
35204810,Transit,8.681128555
35204811,Car/motor,256.7535461
35204811,Transit,78.38922535
35204811,Walk,0.445537907
35204812,Car/motor,124.8458609
35204812,Transit,28.76367284
35204812,Walk,0.522036931
35204813,Car/motor,364.4052273
35204813,Transit,66.43833008
35204814,Car/motor,327.0962956
35204814,Transit,46.74057398
35204815,Car/motor,338.5379507
35204815,Transit,55.93480954
35204816,Car/motor,497.2131685
35204816,Transit,81.98978566
35204817,Car/motor,503.8697023
35204817,Transit,77.64762984
35204819,Bike,1014.932469
35204819,Car/motor,1751.790489
35204819,Transit,494.7639356
35204819,Walk,107.7657887
35204820,Bike,723.4001598
35204820,Car/motor,785.8903051
35204820,Transit,161.1969421
35204820,Walk,55.7444888
35204821,Car/motor,386.9575811
35204821,Transit,178.0808916
35204821,Walk,17.44520975
35204822,Car/motor,368.7612548
35204822,Transit,107.3868214
35204822,Walk,41.08332974
35204823,Car/motor,238.1472657
35204823,Walk,21.19315992
35204824,Car/motor,431.273337
35204824,Transit,51.25778575
35204824,Walk,25.18589547
35204825,Car/motor,289.1519375
35204825,Transit,62.37725453
35204825,Walk,18.38871514
35204826,Car/motor,462.6800723
35204826,Transit,189.9700729
35204826,Walk,94.817123
35204828,Car/motor,399.9881673
35204828,Transit,130.7702
35204828,Walk,2.574465461
35204829,Car/motor,301.6132756
35204829,Transit,101.0444363
35204830,Car/motor,516.8759819
35204830,Transit,58.27093407
35204831,Car/motor,192.4704192
35204831,Transit,42.7011856
35204832,Car/motor,782.3876418
35204832,Transit,109.4848747
35204832,Walk,3.072599749
35204835,Car/motor,189.8697067
35204835,Transit,17.33973202
35204836,Car/motor,73.23157302
35204836,Transit,7.522634431
35204837,Car/motor,116.1339762
35204837,Transit,10.87782958
35204838,Car/motor,118.6424507
35204838,Transit,13.7890357
35204839,Car/motor,448.1200489
35204839,Transit,102.0437298
35204840,Car/motor,125.0144786
35204840,Transit,27.49819761
35204841,Bike,815.571881
35204841,Car/motor,205.2334071
35204841,Transit,80.14963814
35204841,Walk,54.14793797
35204842,Bike,1377.691112
35204842,Car/motor,525.2176065
35204842,Transit,268.0337787
35204842,Walk,208.9425788
35204843,Bike,479.6599718
35204843,Car/motor,416.4199688
35204843,Transit,161.3659103
35204843,Walk,123.4571112
35204844,Car/motor,552.3470169
